Codigo;Descripcion;Fecha;Documento;Numero;Bodega;Entrada_unid;Salida_unid;Saldo_unid;Valor_Unitario;Costo_Unitario;precio_base;descuento_pct;valor_total;mes;trimestre
CPE-01069;CAJA DE PASE 150X150X100MM HERMETICA/ TAPA A 90° (F. G. 1.50);2022-06-16;Entrada por Producci;DOC-23166;Almacen Punto de Ventas 1;0;34;-34;1696,5975832122788;1017,9585499273672;1696,5975832122788;5,852901366514241;57684,31782921748;6;2
BANR-00025;BANDEJA RANURADA 900X150MM (F.G. 1.50);2022-06-16;Guia de remision - R;DOC-14543;Almacen Central;8;0;8;1759,8107301137202;1055,886438068232;1759,8107301137202;1,0836155564693628;14078,485840909761;6;2
CPE-00093;CAJA DE PASE 300X300X125MM (F.G. 0.90);2022-06-16;Salida por Consumo;DOC-85212;Almacen Punto de Venta 2;0;21;-21;3604,6031624286043;2162,7618974571624;3604,6031624286043;4,764122958124527;75696,66641100068;6;2
BANR-00102;BANDEJA RANURADA 200X100MMX2.40MT S/TAPA (F.G. 1.00);2022-06-17;Entrada por Compra;DOC-82948;Almacen Central;0;27;-27;3426,828383293874;2056,0970299763244;3426,828383293874;2,201897191466744;92524,3663489346;6;2
COC-00006;"CONECTOR EMT 100MM/ 4"" -UL";2022-06-17;Entrada por Compra;DOC-91539;Almacen Punto de Ventas 1;0;50;-50;3806,481914011116;2283,8891484066694;3806,481914011116;9,688850908836656;190324,0957005558;6;2
GA-00022;GABINETE ADOSABLE 1000X550X150MM (F. G. 1.20);2022-06-18;Venta Tienda Sin Doc;DOC-60330;Almacen Central;0;8;-8;2867,340077084941;1720,4040462509647;2867,340077084941;9,275386222818588;22938,72061667953;6;2
REDUC-00045;REDUCCION DE 850 A 300MM (F°G° 1.50);2022-06-18;Salida por Consumo;DOC-18948;Almacen Central;0;8;-8;3665,9024620518226;2199,5414772310933;3665,9024620518226;9,338243729742356;29327,21969641458;6;2
TPTF-00012;TAPA TELEFONICA 300X300MM (F.G. 1.20);2022-06-19;Venta Tienda Sin Doc;DOC-57707;Almacen Punto de Ventas 1;0;24;-24;3132,7785708436068;1879,667142506164;3132,7785708436068;2,8959888692491753;75186,68570024657;6;2
BANR-00085;BANDEJA RANURADA 700X100MM C/TAPA (F.G. 1.50);2022-06-19;Venta Tienda Sin Doc;DOC-36511;Almacen Central;0;7;-7;3937,5445744070994;2362,5267446442595;3937,5445744070994;4,725153921084408;27562,812020849695;6;2
CPEH-00062;CAJA DE PASE 200X200X80MM HERMETICA (F.G. 1.50);2022-06-19;Entrada por Compra;DOC-44183;Almacen Central;0;47;-47;2962,1935930412064;1777,3161558247239;2962,1935930412064;8,28779930078329;139223,0988729367;6;2
CJBAME-00020;CAJA BANCO MEDIDOR 1500X200X200MM (F.G. 1.50);2022-06-19;Entrada por Producci;DOC-48389;Almacen Punto de Venta 2;0;43;-43;887,0616755099097;532,2370053059458;887,0616755099097;3,4196122553674844;38143,652046926116;6;2
CJBAME-00010;CAJA BANCO MEDIDOR 1020X150X110MM (F.G. 1.50);2022-06-19;Venta Tienda Sin Doc;DOC-59096;Almacen Punto de Venta 2;0;4;-4;4429,383169145663;2657,6299014873975;4429,383169145663;7,927549544003218;17717,53267658265;6;2
CPE-00496;CAJA DE PASE 700X700X200MM CIEGA (F. G. 1.20);2022-06-20;Guia de remision - R;DOC-34425;Almacen Punto de Venta 2;0;29;-29;2642,6212563731688;1585,5727538239012;2642,6212563731688;1,1187193612463786;76636,0164348219;6;2
CERE 005;CAJA RECT 100X60X50MM BR 3/4 (F.G. 1.20).;2022-06-20;Entrada por Compra;DOC-98131;Almacen Central;0;17;-17;308,7034527768605;185,2220716661163;308,7034527768605;6,133599158543598;5247,958697206628;6;2
PB-00005;PLACA BASE 650X350MM (F°G° 1.50);2022-06-20;Entrada por Producci;DOC-52916;Almacen Punto de Ventas 1;23;0;23;2330,527805320682;1398,3166831924093;2330,527805320682;1,8425332085577295;53602,139522375684;6;2
CPE-00690;CAJA DE PASE 400X400X120MM C/H (F. G. 0.70);2022-06-20;Guia de remision - R;DOC-63008;Almacen Punto de Ventas 1;0;12;-12;4498,000958863764;2698,8005753182583;4498,000958863764;0,9440881885497632;53976,01150636517;6;2
BANE-00037;BANDEJA ESCALERILLA 100X100X2400MM C/TAPA ( F. G. 1.50);2022-06-20;Guia de remision - R;DOC-16976;Almacen Punto de Venta 2;0;37;-37;1303,0030627307801;781,8018376384681;1303,0030627307801;2,3843639857726484;48211,113321038865;6;2
CPE-01091;CAJA DE PASE 200X200X200MM (F. G. 0.75).;2022-06-21;Entrada por Compra;DOC-48258;Almacen Central;0;6;-6;1771,0726032191649;1062,6435619314989;1771,0726032191649;9,628154634670462;10626,435619314989;6;2
GE-00011;GABINETE PARA EMPOTRAR 600X300X150MM (F.G. 0.90);2022-06-21;Entrada por Producci;DOC-35650;Almacen Central;48;0;48;3176,5663216841203;1905,9397930104722;3176,5663216841203;2,602210930298047;152475,18344083778;6;2
CPE-00849;CAJA DE PASE 700X700X600MM CIEGA (F.G. 1.20);2022-06-21;Entrada por Compra;DOC-55727;Almacen Central;0;8;-8;4962,394642181309;2977,436785308785;4962,394642181309;3,589777808592862;39699,15713745047;6;2
TER-00006;TERMINAL TUBULAR SOBREMOLDEADO C/MARFIL CABLE 8AWG(10MM)(100PZAS) E1012 CHS;2022-06-21;Guia de remision - R;DOC-77145;Almacen Central;0;21;-21;1932,0281258745886;1159,216875524753;1932,0281258745886;4,980471051516635;40572,59064336636;6;2
CPE-00204;CAJA DE PASE 400X250X125MM (F.G. 1.50);2022-06-21;Entrada por Producci;DOC-96861;Almacen Central;0;45;-45;2658,2788286407913;1594,9672971844748;2658,2788286407913;7,936145739338713;119622,5472888356;6;2
GA-00007;GABINETE ADOSABLE 300X300X150MM  ESP (F. G.1.50);2022-06-22;Salida por Consumo;DOC-90102;Almacen Punto de Venta 2;0;42;-42;1189,5524377032557;713,7314626219534;1189,5524377032557;4,735819889536891;49961,202383536736;6;2
CTF-00007;CAJA TELEF. 650X350X150MM (F.G. 0.90);2022-06-22;Venta Tienda Sin Doc;DOC-91436;Almacen Central;0;19;-19;2946,9472136188406;1768,1683281713042;2946,9472136188406;5,057701946892613;55991,997058757974;6;2
CR-00092;CURVA HORIZONTAL 90° 700X100MM (F.G. 1.50);2022-06-23;Venta Tienda Sin Doc;DOC-94593;Almacen Central;12;0;12;4992,864779990858;2995,7188679945143;4992,864779990858;7,973814404729199;59914,37735989029;6;2
TPH-00001;TAPA OCTOG  1/2 (F. G. 0.75).;2022-06-23;Entrada por Compra;DOC-55332;Almacen Punto de Venta 2;0;7;-7;4894,079305204842;2936,447583122905;4894,079305204842;2,1782627205856384;34258,5551364339;6;2
GA-00068;GABINETE ADOSABLE 1100X650X150MM (F.G. 1.50);2022-06-23;Venta Tienda Sin Doc;DOC-50770;Almacen Punto de Ventas 1;0;35;-35;17,04788433647122;10,228730601882733;17,04788433647122;6,655001584224491;596,6759517764928;6;2
CPE-00556;CAJA DE PASE 1200X700X250MM CIEGA (F. G. 1.20);2022-06-23;Entrada por Compra;DOC-30303;Almacen Punto de Ventas 1;0;4;-4;4390,648979707127;2634,389387824276;4390,648979707127;6,657743040497693;17562,59591882851;6;2
CPE-00202;CAJA DE PASE 1200X1200X150MM (F. G.1.20);2022-06-23;Guia de remision - R;DOC-52278;Almacen Punto de Ventas 1;0;5;-5;4850,010085686735;2910,006051412041;4850,010085686735;4,3152129883338075;24250,050428433675;6;2
CPE-00493;CAJA DE PASE 1300X1300X250MM CIEGA (F.G. 1.50);2022-06-24;Guia de remision - R;DOC-59372;Almacen Punto de Venta 2;0;45;-45;4680,808658345601;2808,4851950073603;4680,808658345601;7,187133885669336;210636,38962555202;6;2
TPC-00011;TAPA CIEGA 100X100MM (F.G 0.75).;2022-06-24;Entrada por Compra;DOC-45178;Almacen Punto de Ventas 1;9;0;9;4352,627495966075;2611,576497579645;4352,627495966075;8,185034745705194;39173,64746369467;6;2
CJBAME-00040;CAJA BANCO MEDIDOR 500X500X200MM CIEGA (F.G. 1.50);2022-06-25;Salida por Consumo;DOC-80600;Almacen Punto de Venta 2;0;29;-29;4618,562847250504;2771,1377083503025;4618,562847250504;9,689739231325348;133938,32257026463;6;2
CPE-00737;CAJA DE PASE 250X250X75MM 1 1/4 (F.G. 0.90);2022-06-25;Venta Tienda Sin Doc;DOC-94480;Almacen Punto de Ventas 1;0;3;-3;2604,3456768197434;1562,607406091846;2604,3456768197434;7,699842056582264;7813,037030459231;6;2
CPE-00549;CAJA BORNERA 300X300X150MM CIEGA C/BARRA DE COBRE Y AISLADORES (F.G. 1.50);2022-06-25;Venta Tienda Sin Doc;DOC-87564;Almacen Punto de Ventas 1;24;0;24;1159,392900260029;695,6357401560173;1159,392900260029;3,1622870246403147;27825,429606240694;6;2
CPE-00118;CAJA DE PASE 500X200X240MM CIEGA (F.G. 1.20);2022-06-25;Guia de remision - R;DOC-99894;Almacen Central;0;10;-10;2079,3417186394995;1247,6050311836996;2079,3417186394995;4,836982397271964;20793,417186394996;6;2
CPE-00417;CAJA DE PASE 350X150X75MM (F.G. 1.50);2022-06-25;Entrada por Compra;DOC-72020;Almacen Punto de Ventas 1;0;47;-47;754,0825551164872;452,4495330698923;754,0825551164872;2,3558379402498764;35441,8800904749;6;2
CPE-01090;CAJA DE PASE 150X150X80MM 3/4 (F.G. 1.20).;2022-06-26;Guia de remision - R;DOC-64253;Almacen Central;9;0;9;4978,988813876245;2987,393288325747;4978,988813876245;5,202484408519057;44810,89932488621;6;2
REDUC-00043;REDUCCION DE 550 A 450MM X 100MM (F.G. 1.50);2022-06-26;Salida por Consumo;DOC-41797;Almacen Punto de Venta 2;0;10;-10;2746,004400873846;1647,6026405243076;2746,004400873846;5,7076088348038345;27460,04400873846;6;2
CPE-01005;CAJA DE PASE 300X100X150MM CIEGA (F.G. 1.20);2022-06-26;Guia de remision - R;DOC-75638;Almacen Central;0;36;-36;2555,680431145196;1533,4082586871175;2555,680431145196;0,3938570518004869;92004,49552122706;6;2
CPE-00246;CAJA DE PASE 500X500X250MM  (F. G. 1.50);2022-06-27;Entrada por Producci;DOC-30971;Almacen Central;0;19;-19;2257,85221392018;1354,711328352108;2257,85221392018;9,570672411418585;42899,19206448342;6;2
REDUC-00020;REDUCCION ASIMETRICA DE 800 A 600MM (F.G. 1.50);2022-06-27;Entrada por Producci;DOC-95205;Almacen Punto de Ventas 1;0;49;-49;66,05734686444399;39,63440811866639;66,05734686444399;4,731671775614787;3236,809996357755;6;2
CPE-00727;CAJA DE PASE 1400X1400X250MM CIEGA (F.G.1.50);2022-06-27;Venta Tienda Sin Doc;DOC-17240;Almacen Punto de Ventas 1;0;40;-40;3630,4712656549086;2178,282759392945;3630,4712656549086;5,782195731246512;145218,85062619633;6;2
CPE-00634;CAJA DE PASE 200X200X80MM (F.G. 0.90);2022-06-27;Salida por Consumo;DOC-48472;Almacen Punto de Ventas 1;0;26;-26;4068,7966049455536;2441,277962967332;4068,7966049455536;7,69332872104073;105788,7117285844;6;2
BANL-00016;BANDEJA LISA 600X100MM (F.G. 1.20);2022-06-27;Entrada por Compra;DOC-84898;Almacen Punto de Ventas 1;0;7;-7;3334,553917701995;2000,732350621197;3334,553917701995;1,8005765761338843;23341,877423913964;6;2
CPE-00710;CAJA DE PASE 500X270X80MM (F°G°0.70);2022-06-28;Entrada por Producci;DOC-33741;Almacen Punto de Ventas 1;46;0;46;4668,74772101524;2801,248632609144;4668,74772101524;9,58656141482349;214762,39516670106;6;2
CP-00001;CAJA DE PASE 100X100X40MM Ø 3/4 (F.G. 0.75);2022-06-28;Guia de remision - R;DOC-46845;Almacen Punto de Venta 2;39;0;39;3772,267982693855;2263,360789616313;3772,267982693855;7,382257530869846;147118,45132506036;6;2
CABLE-00032;CABLE DESNUDO 95MM;2022-06-28;Entrada por Compra;DOC-96371;Almacen Punto de Venta 2;0;3;-3;2435,143144485489;1461,0858866912934;2435,143144485489;1,9699377490293846;7305,4294334564665;6;2
CPE-00265;CAJA DE PASE 150X150X50MM 1/2 (F.G.0.90).;2022-06-28;Entrada por Producci;DOC-43372;Almacen Punto de Ventas 1;0;34;-34;2989,9821379420805;1793,9892827652482;2989,9821379420805;6,377187366303071;101659,39269003074;6;2
CPE-00293;CAJA DE PASE 500X500X200MM  (F.G.1.20);2022-06-28;Salida por Consumo;DOC-86729;Almacen Punto de Ventas 1;0;25;-25;2400,912521274992;1440,547512764995;2400,912521274992;0,32953117880281546;60022,81303187479;6;2
SVM121;BANDEJA DE DESINFECCION 43X31 CM;2022-06-29;Venta Tienda Sin Doc;DOC-89322;Almacen Central;0;37;-37;3631,7123394017467;2179,027403641048;3631,7123394017467;7,281937480600417;134373,35655786464;6;2
CR-00132;CURVA VERT. EXTERNA RANU 300X50MM C/TAPA (F.G. 1.50);2022-06-29;Entrada por Producci;DOC-74447;Almacen Punto de Ventas 1;0;36;-36;2885,2795817604356;1731,1677490562613;2885,2795817604356;5,614432354415261;103870,06494337568;6;2
ABZ-00017;ABRAZADERA FG 2 OREJAS 65MM	;2022-06-29;Venta Tienda Sin Doc;DOC-57018;Almacen Punto de Ventas 1;0;37;-37;2373,1081142956223;1423,8648685773733;2373,1081142956223;0,5057158986876142;87805,00022893802;6;2
MCN-00002;MARCADOR P/CABLE EC-1 NUMERO 2 (ROLLOX1000 PZAS) CHS;2022-06-29;Venta Tienda Sin Doc;DOC-15720;Almacen Punto de Venta 2;0;18;-18;709,8467334504925;425,9080400702955;709,8467334504925;4,575153030220973;12777,241202108864;6;2
CR-00058;CURVA VERT. EXTERNA 150X100MM (F.G. 1.50);2022-06-30;Entrada por Compra;DOC-62164;Almacen Central;0;24;-24;876,7941287890094;526,0764772734057;876,7941287890094;0,8906763948140473;21043,059090936225;6;2
CPEH-00022;CAJA DE PASE 400X400X150MM HERMETICA (F.G. 1.50);2022-06-30;Entrada por Compra;DOC-89922;Almacen Central;0;1;-1;1546,6855479142869;928,011328748572;1546,6855479142869;0,7385028342538724;1546,6855479142869;6;2
CP-00081;CAJA DE PASE 300X300X160MM CIEGA (F. G. 1.20);2022-06-30;Entrada por Compra;DOC-86362;Almacen Punto de Venta 2;0;31;-31;3360,39807937873;2016,2388476272379;3360,39807937873;2,80306100234467;104172,34046074063;6;2
CJBAME-00065;CAJA BANCO MEDIDOR 1647X200X210MM (F.G. 1.50);2022-06-30;Venta Tienda Sin Doc;DOC-11488;Almacen Punto de Ventas 1;0;28;-28;2041,2935310750422;1224,7761186450252;2041,2935310750422;9,857508149760928;57156,218870101184;6;2
GA-00009;GABINETE ADOSABLE 250X250X100MM  (F. G. 1.50);2022-07-01;Guia de remision - R;DOC-57103;Almacen Punto de Ventas 1;0;30;-30;864,8714783882152;518,9228870329291;864,8714783882152;5,78295427002376;25946,144351646457;7;3
CPE-00944;CAJA DE PASE 300X200X150MM (F. G. 0.75);2022-07-01;Guia de remision - R;DOC-66829;Almacen Punto de Ventas 1;0;21;-21;2690,2919244308323;1614,1751546584994;2690,2919244308323;2,0207403191728988;56496,130413047475;7;3
CPE-00510;CAJA DE PASE 1350X200X250MM (F.G. 1.50);2022-07-01;Venta Tienda Sin Doc;DOC-29166;Almacen Punto de Venta 2;0;40;-40;1457,7187218495014;874,6312331097008;1457,7187218495014;8,604108740948284;58308,74887398006;7;3
UNI-00004;UNION 300X150MM (F.G. 1.50);2022-07-02;Guia de remision - R;DOC-49966;Almacen Punto de Venta 2;0;43;-43;4417,956841866881;2650,7741051201288;4417,956841866881;3,1223712860759223;189972,1442002759;7;3
CPE-00712;CAJA DE PASE 950X950X250MM CIEGA (F.G.1.20);2022-07-02;Entrada por Compra;DOC-62998;Almacen Central;0;42;-42;2616,682346778413;1570,0094080670476;2616,682346778413;7,147542924329069;109900,65856469334;7;3
CPEH-00025;CAJA DE PASE 150X150X75MM HERMETICA (F.G. 0.90);2022-07-02;Entrada por Producci;DOC-55122;Almacen Central;16;0;16;2681,171872907186;1608,7031237443114;2681,171872907186;8,289199153291646;42898,74996651497;7;3
TCPVC-00001;TAPA CIEGA NACIONAL PVC PARA CAJA OCTOGONAN;2022-07-02;Entrada por Compra;DOC-71053;Almacen Punto de Venta 2;0;22;-22;4617,2425716784755;2770,3455430070853;4617,2425716784755;8,762644118277937;101579,33657692646;7;3
CCL-00023;CAJA CONDULET TIPO T 2;2022-07-02;Salida por Consumo;DOC-63240;Almacen Punto de Venta 2;0;22;-22;3247,6981055585843;1948,6188633351505;3247,6981055585843;1,6143297375777188;71449,35832228886;7;3
TCE-00004;TACO DE EXPANSION MINI  3/8;2022-07-03;Salida por Consumo;DOC-90761;Almacen Punto de Venta 2;0;17;-17;1289,8590651122136;773,9154390673281;1289,8590651122136;7,659129445454154;21927,60410690763;7;3
SCHU-0003;CAJA SCHUKO 133X74X54MM 1/2 (F. G. 1.20);2022-07-03;Venta Tienda Sin Doc;DOC-16291;Almacen Punto de Ventas 1;0;43;-43;4527,425334416864;2716,455200650118;4527,425334416864;2,969432479602816;194679,28937992515;7;3
CPE-00394;CAJA DE PASE 200X200X150MM Ø1/2 (F.G. 0.90);2022-07-03;Venta Tienda Sin Doc;DOC-95533;Almacen Central;0;15;-15;839,1357470814228;503,48144824885367;839,1357470814228;9,1683193296179;12587,036206221343;7;3
UPVC-00001;"UNION  3/4"" / 20MM SAP MARCA TUBOPLAST";2022-07-03;Venta Tienda Sin Doc;DOC-35459;Almacen Punto de Ventas 1;6;0;6;4997,393307547912;2998,4359845287468;4997,393307547912;2,8056657478772076;29984,359845287472;7;3
CR-00078;CURVA RANURADA 45° 300X150MM CON TAPA  (F°G°1.20);2022-07-03;Entrada por Producci;DOC-38494;Almacen Punto de Venta 2;0;49;-49;3503,3655047939724;2102,0193028763833;3503,3655047939724;1,1434237097311795;171664,90973490465;7;3
BANR-00074;BANDEJA RANURADA 600X150MMX2.40MT C/T (F.G.1.20);2022-07-04;Entrada por Producci;DOC-80190;Almacen Punto de Venta 2;0;22;-22;3142,6981096417044;1885,6188657850225;3142,6981096417044;2,5796708672960076;69139,3584121175;7;3
SPT-00001;SOPORTE OMEGA CLIC PARED 300 SG;2022-07-04;Entrada por Compra;DOC-58311;Almacen Punto de Ventas 1;0;24;-24;965,7354562814122;579,4412737688473;965,7354562814122;3,825354035965738;23177,650950753894;7;3
CPE-00508;CAJA DE PASE 450X250X150MM (F.G. 1.50);2022-07-04;Entrada por Producci;DOC-80417;Almacen Punto de Ventas 1;0;10;-10;3648,522329918563;2189,113397951138;3648,522329918563;8,992405122604877;36485,22329918563;7;3
'69;TAPA 350X350MM (F.G.0.90);2022-07-05;Entrada por Compra;DOC-84902;Almacen Central;0;8;-8;2772,769300735755;1663,661580441453;2772,769300735755;0,8675873372023846;22182,15440588604;7;3
CABLE-00016;N2XOH-90 CAB. 1X6MM2 750v AMARILLO - CELSA;2022-07-05;Entrada por Compra;DOC-33930;Almacen Central;0;25;-25;2966,447097802059;1779,8682586812354;2966,447097802059;9,324357368114928;74161,17744505148;7;3
CABLE-00030;LSOH-90/NH-90  25.0MM2 750v NEGRO;2022-07-05;Entrada por Compra;DOC-86668;Almacen Central;0;4;-4;3564,4167881057683;2138,650072863461;3564,4167881057683;0,8860862936625036;14257,667152423073;7;3
BANE-00012;BANDEJA ESCALERILLA 200X100X2400MM C/TAPA ( F. G. 1.50);2022-07-05;Salida por Consumo;DOC-99014;Almacen Punto de Ventas 1;0;41;-41;288,8360242830184;173,30161456981102;288,8360242830184;7,819274033811466;11842,276995603754;7;3
CPE-00204;CAJA DE PASE 400X250X125MM (F.G. 1.50);2022-07-06;Venta Tienda Sin Doc;DOC-72188;Almacen Punto de Venta 2;38;0;38;4434,940472851515;2660,9642837109086;4434,940472851515;4,098163237479437;168527,73796835757;7;3
CPE-00386;CAJA DE PASE 250X250X300MM CIEGA (F. G. 1.50);2022-07-06;Venta Tienda Sin Doc;DOC-43095;Almacen Central;0;20;-20;3490,3652976970293;2094,2191786182175;3490,3652976970293;5,141404508687338;69807,30595394058;7;3
TV - 00011;TAPA PARA VALVULA 550X315MM (F.G. 0.90);2022-07-06;Venta Tienda Sin Doc;DOC-65308;Almacen Central;15;0;15;1595,7092065016495;957,4255239009897;1595,7092065016495;4,2754525625413144;23935,638097524745;7;3
CPE-00414;CAJA DE PASE 150X150X80MM CIEGA F.G. 1.20);2022-07-06;Guia de remision - R;DOC-20872;Almacen Punto de Venta 2;26;0;26;1465,2964007913727;879,1778404748236;1465,2964007913727;4,5286651136178335;38097,70642057569;7;3
CJBAME-00100;CAJA BANCO MEDIDOR 2001X250X250MM (F.G. 1.50);2022-07-06;Entrada por Producci;DOC-50679;Almacen Central;32;0;32;1139,172092793309;683,5032556759854;1139,172092793309;5,928919747132197;36453,50696938589;7;3
CPE-00988;CAJA DE PASE 150X100X100MM CIEGA (F. G. 1.20);2022-07-07;Salida por Consumo;DOC-47208;Almacen Punto de Ventas 1;0;31;-31;3861,9757496060033;2317,185449763602;3861,9757496060033;0,4136423564495939;119721,2482377861;7;3
CJBAME-00024;CAJA BANCO MEDIDOR 1730X250X200MM (F.G. 1.50);2022-07-07;Venta Tienda Sin Doc;DOC-46080;Almacen Punto de Venta 2;0;39;-39;3306,4066842670923;1983,8440105602554;3306,4066842670923;8,96928680620033;128949,86068641659;7;3
TPC-00029;TAPA CIEGA RECT (F.G 0.60);2022-07-07;Entrada por Compra;DOC-72593;Almacen Punto de Ventas 1;0;26;-26;3915,6015306501417;2349,360918390085;3915,6015306501417;4,481353246388661;101805,63979690369;7;3
CPE-00536;CAJA DE PASE ESTRUCTURAL 1700X1700X250MM (F. G.1.50);2022-07-07;Entrada por Producci;DOC-63261;Almacen Punto de Ventas 1;0;4;-4;4734,42885061965;2840,6573103717897;4734,42885061965;0,025023785897607675;18937,7154024786;7;3
CPE-00346;CAJA DE PASE 600X1100X300MM (F.G. 1.50);2022-07-08;Entrada por Producci;DOC-59532;Almacen Punto de Venta 2;0;8;-8;2172,794101492844;1303,6764608957064;2172,794101492844;3,8168252266836253;17382,352811942754;7;3
CPE-00912;CAJA DE PASE 500X400X90MM (F. G. 0.90);2022-07-08;Entrada por Compra;DOC-59650;Almacen Punto de Ventas 1;0;9;-9;1524,7674287746167;914,86045726477;1524,7674287746167;7,89778418554654;13722,90685897155;7;3
TPCV-00004;TAPA PARA CURVA HORIZONTAL DE 90° 250MM (F.G. 1.50);2022-07-09;Venta Tienda Sin Doc;DOC-39204;Almacen Punto de Venta 2;0;23;-23;994,3920242453808;596,6352145472284;994,3920242453808;0,17393542222618574;22871,016557643758;7;3
REDUC-00026;REDUCCION DE 1000 A 300MM (F.G. 1.50);2022-07-09;Entrada por Producci;DOC-70687;Almacen Central;0;10;-10;4005,728985134459;2403,4373910806753;4005,728985134459;8,088202951692113;40057,28985134459;7;3
CEO 008;CAJA OCTOG 100X40MM  3/4 (F. G. 1.15);2022-07-09;Venta Tienda Sin Doc;DOC-40234;Almacen Central;27;0;27;257,7501619817779;154,65009718906674;257,7501619817779;3,918586072696871;6959,2543735080035;7;3
ABZ-00031;"ABRAZADERA TIPO O 2""";2022-07-09;Entrada por Producci;DOC-63369;Almacen Punto de Venta 2;13;0;13;618,1748523566705;370,9049114140023;618,1748523566705;0,7204947851019061;8036,273080636716;7;3
TR-00008;TEE RANURADA CON REDUCCION 800X800X300MM C/TAPA (F.G. 1.50);2022-07-09;Entrada por Compra;DOC-34329;Almacen Punto de Ventas 1;0;45;-45;4282,815923714297;2569,6895542285783;4282,815923714297;4,972062668901451;192726,7165671434;7;3
CPE-00566;CAJA DE PASE 600X600X200MM 1 (F. G. 1.20);2022-07-10;Entrada por Compra;DOC-67254;Almacen Punto de Venta 2;0;2;-2;210,27479159202537;126,16487495521521;210,27479159202537;3,3833393340845976;420,54958318405073;7;3
